序号,传输方向,第几路CAN,时间标识,增量时间,帧 ID,帧类型,帧格式,数据长度,数据,
2793,接收,0,14:18:40.699.190 ,00:00:00.000.840 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
2794,接收,0,14:18:40.699.778 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2795,接收,0,14:18:40.701.382 ,00:00:00.001.604 ,0x18FEF500,数据帧,扩展帧,08,c8 ff ff 20 22 ff ff ff ,
2796,接收,0,14:18:40.707.177 ,00:00:00.005.795 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2797,接收,0,14:18:40.707.766 ,00:00:00.000.589 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2798,接收,0,14:18:40.709.189 ,00:00:00.001.423 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
2799,接收,0,14:18:40.709.769 ,00:00:00.000.580 ,0x18FFA200,数据帧,扩展帧,08,ff f1 05 ff ff 00 ff ff ,
2800,接收,0,14:18:40.715.285 ,00:00:00.005.516 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2801,接收,0,14:18:40.717.189 ,00:00:00.001.904 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2802,接收,0,14:18:40.719.197 ,00:00:00.002.008 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
2803,接收,0,14:18:40.723.297 ,00:00:00.004.100 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2804,接收,0,14:18:40.727.185 ,00:00:00.003.888 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2805,接收,0,14:18:40.729.189 ,00:00:00.002.004 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
2806,接收,0,14:18:40.731.301 ,00:00:00.002.112 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2807,接收,0,14:18:40.737.193 ,00:00:00.005.892 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2808,接收,0,14:18:40.739.193 ,00:00:00.002.000 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
2809,接收,0,14:18:40.739.781 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2810,接收,0,14:18:40.745.337 ,00:00:00.005.556 ,0x18FEF100,数据帧,扩展帧,08,ff 00 00 44 00 1e 1f ff ,
2811,接收,0,14:18:40.747.181 ,00:00:00.001.844 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2812,接收,0,14:18:40.747.760 ,00:00:00.000.579 ,0x18FF2100,数据帧,扩展帧,08,fa fc ff f5 ff ff ff ff ,
2813,接收,0,14:18:40.748.349 ,00:00:00.000.589 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2814,接收,0,14:18:40.749.192 ,00:00:00.000.843 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
2815,接收,0,14:18:40.755.204 ,00:00:00.006.012 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2816,接收,0,14:18:40.757.192 ,00:00:00.001.988 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2817,接收,0,14:18:40.759.200 ,00:00:00.002.008 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
2818,接收,0,14:18:40.763.380 ,00:00:00.004.180 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2819,接收,0,14:18:40.767.188 ,00:00:00.003.808 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2820,接收,0,14:18:40.769.192 ,00:00:00.002.004 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
2821,接收,0,14:18:40.769.763 ,00:00:00.000.571 ,0x18F00029,数据帧,扩展帧,08,c0 7d ff ff ff ff ff 75 ,
2822,接收,0,14:18:40.771.220 ,00:00:00.001.457 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2823,接收,0,14:18:40.777.196 ,00:00:00.005.976 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2824,接收,0,14:18:40.779.196 ,00:00:00.002.000 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
2825,接收,0,14:18:40.779.783 ,00:00:00.000.587 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2826,接收,0,14:18:40.787.184 ,00:00:00.007.401 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2827,接收,0,14:18:40.787.771 ,00:00:00.000.587 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2828,接收,0,14:18:40.789.195 ,00:00:00.001.424 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
2829,接收,0,14:18:40.789.775 ,00:00:00.000.580 ,0x18FEF700,数据帧,扩展帧,08,ff ff ff ff c5 01 ff ff ,
2830,接收,0,14:18:40.793.455 ,00:00:00.003.680 ,0x18FEF200,数据帧,扩展帧,08,00 00 00 00 00 00 00 ff ,
2831,接收,0,14:18:40.795.291 ,00:00:00.001.836 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2832,接收,0,14:18:40.797.195 ,00:00:00.001.904 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2833,接收,0,14:18:40.797.775 ,00:00:00.000.580 ,0x18FF2100,数据帧,扩展帧,08,fa fc ff f5 ff ff ff ff ,
2834,接收,0,14:18:40.799.202 ,00:00:00.001.427 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
2835,接收,0,14:18:40.803.306 ,00:00:00.004.104 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2836,接收,0,14:18:40.805.355 ,00:00:00.002.049 ,0x18FEA600,数据帧,扩展帧,08,e0 02 ff ff ff ff ff ff ,
2837,接收,0,14:18:40.807.191 ,00:00:00.001.836 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2838,接收,0,14:18:40.809.195 ,00:00:00.002.004 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
2839,接收,0,14:18:40.809.775 ,00:00:00.000.580 ,0x18FFA200,数据帧,扩展帧,08,ff f1 05 ff ff 00 ff ff ,
2840,接收,0,14:18:40.811.306 ,00:00:00.001.531 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2841,接收,0,14:18:40.815.207 ,00:00:00.003.901 ,0x18FEDF00,数据帧,扩展帧,08,7d 20 1c ff 7d 00 00 ff ,
2842,接收,0,14:18:40.817.195 ,00:00:00.001.988 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2843,接收,0,14:18:40.819.195 ,00:00:00.002.000 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
2844,接收,0,14:18:40.819.782 ,00:00:00.000.587 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2845,接收,0,14:18:40.827.186 ,00:00:00.007.404 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2846,接收,0,14:18:40.827.774 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2847,接收,0,14:18:40.829.194 ,00:00:00.001.420 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
2848,接收,0,14:18:40.835.206 ,00:00:00.006.012 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2849,接收,0,14:18:40.837.198 ,00:00:00.001.992 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2850,接收,0,14:18:40.839.202 ,00:00:00.002.004 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
2851,接收,0,14:18:40.843.386 ,00:00:00.004.184 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2852,接收,0,14:18:40.845.350 ,00:00:00.001.964 ,0x18FEF100,数据帧,扩展帧,08,ff 00 00 40 00 1e 1f ff ,
2853,接收,0,14:18:40.847.194 ,00:00:00.001.844 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2854,接收,0,14:18:40.847.773 ,00:00:00.000.579 ,0x18FF2100,数据帧,扩展帧,08,fa fc ff f5 ff ff ff ff ,
2855,接收,0,14:18:40.849.198 ,00:00:00.001.425 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
2856,接收,0,14:18:40.851.245 ,00:00:00.002.047 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2857,接收,0,14:18:40.857.198 ,00:00:00.005.953 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2858,接收,0,14:18:40.859.197 ,00:00:00.001.999 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
2859,接收,0,14:18:40.859.785 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2860,接收,0,14:18:40.867.189 ,00:00:00.007.404 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2861,接收,0,14:18:40.867.777 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2862,接收,0,14:18:40.869.197 ,00:00:00.001.420 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
2863,接收,0,14:18:40.869.769 ,00:00:00.000.572 ,0x18F00029,数据帧,扩展帧,08,c0 7d ff ff ff ff ff 75 ,
2864,接收,0,14:18:40.875.293 ,00:00:00.005.524 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2865,接收,0,14:18:40.877.201 ,00:00:00.001.908 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2866,接收,0,14:18:40.879.205 ,00:00:00.002.004 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
2867,接收,0,14:18:40.883.305 ,00:00:00.004.100 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2868,接收,0,14:18:40.887.193 ,00:00:00.003.888 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2869,接收,0,14:18:40.889.201 ,00:00:00.002.008 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
2870,接收,0,14:18:40.891.309 ,00:00:00.002.108 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2871,接收,0,14:18:40.893.461 ,00:00:00.002.152 ,0x18FEF200,数据帧,扩展帧,08,00 00 00 00 00 00 00 ff ,
2872,接收,0,14:18:40.897.201 ,00:00:00.003.740 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2873,接收,0,14:18:40.897.780 ,00:00:00.000.579 ,0x18FF2100,数据帧,扩展帧,08,fa fc ff f5 ff ff ff ff ,
2874,接收,0,14:18:40.899.200 ,00:00:00.001.420 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
2875,接收,0,14:18:40.899.788 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2876,接收,0,14:18:40.905.360 ,00:00:00.005.572 ,0x18FEF600,数据帧,扩展帧,08,ff 2e 41 ff ff ff ff ff ,
2877,接收,0,14:18:40.907.192 ,00:00:00.001.832 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2878,接收,0,14:18:40.907.780 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2879,接收,0,14:18:40.909.199 ,00:00:00.001.419 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
2880,接收,0,14:18:40.909.779 ,00:00:00.000.580 ,0x18FFA200,数据帧,扩展帧,08,ff f1 05 ff ff 00 ff ff ,
2881,接收,0,14:18:40.915.195 ,00:00:00.005.416 ,0x18FEED00,数据帧,扩展帧,08,b4 78 0a ff ff ff ff ff ,
2882,接收,0,14:18:40.915.783 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2883,接收,0,14:18:40.917.203 ,00:00:00.001.420 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2884,接收,0,14:18:40.919.207 ,00:00:00.002.004 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
2885,接收,0,14:18:40.923.387 ,00:00:00.004.180 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2886,接收,0,14:18:40.927.195 ,00:00:00.003.808 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2887,接收,0,14:18:40.929.203 ,00:00:00.002.008 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
2888,接收,0,14:18:40.931.227 ,00:00:00.002.024 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2889,接收,0,14:18:40.937.203 ,00:00:00.005.976 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2890,接收,0,14:18:40.939.203 ,00:00:00.002.000 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
2891,接收,0,14:18:40.939.790 ,00:00:00.000.587 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2892,接收,0,14:18:40.945.355 ,00:00:00.005.565 ,0x18FEF100,数据帧,扩展帧,08,ff 00 00 40 00 1e 1f ff ,
2893,接收,0,14:18:40.947.195 ,00:00:00.001.840 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2894,接收,0,14:18:40.947.774 ,00:00:00.000.579 ,0x18FF2100,数据帧,扩展帧,08,fa fc ff f5 ff ff ff ff ,
2895,接收,0,14:18:40.948.362 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2896,接收,0,14:18:40.949.202 ,00:00:00.000.840 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
2897,接收,0,14:18:40.955.298 ,00:00:00.006.096 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2898,接收,0,14:18:40.957.206 ,00:00:00.001.908 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2899,接收,0,14:18:40.959.210 ,00:00:00.002.004 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
2900,接收,0,14:18:40.963.310 ,00:00:00.004.100 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2901,接收,0,14:18:40.967.198 ,00:00:00.003.888 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2902,接收,0,14:18:40.969.206 ,00:00:00.002.008 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
2903,接收,0,14:18:40.969.778 ,00:00:00.000.572 ,0x18F00029,数据帧,扩展帧,08,c0 7d ff ff ff ff ff 75 ,
2904,接收,0,14:18:40.971.314 ,00:00:00.001.536 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2905,接收,0,14:18:40.977.206 ,00:00:00.005.892 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2906,接收,0,14:18:40.979.206 ,00:00:00.002.000 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
2907,接收,0,14:18:40.979.794 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2908,接收,0,14:18:40.987.194 ,00:00:00.007.400 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2909,接收,0,14:18:40.987.782 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2910,接收,0,14:18:40.989.206 ,00:00:00.001.424 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
2911,接收,0,14:18:40.993.466 ,00:00:00.004.260 ,0x18FEF200,数据帧,扩展帧,08,00 00 00 00 00 00 00 ff ,
2912,接收,0,14:18:40.995.218 ,00:00:00.001.752 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2913,接收,0,14:18:40.997.205 ,00:00:00.001.987 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2914,接收,0,14:18:40.997.785 ,00:00:00.000.580 ,0x18FF2100,数据帧,扩展帧,08,fa fc ff f5 ff ff ff ff ,
2915,接收,0,14:18:40.999.213 ,00:00:00.001.428 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
2916,接收,0,14:18:41.003.397 ,00:00:00.004.184 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2917,接收,0,14:18:41.007.201 ,00:00:00.003.804 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2918,接收,0,14:18:41.009.205 ,00:00:00.002.004 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
2919,接收,0,14:18:41.009.785 ,00:00:00.000.580 ,0x18FFA200,数据帧,扩展帧,08,ff f1 05 ff ff 00 ff ff ,
2920,接收,0,14:18:41.011.233 ,00:00:00.001.448 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2921,接收,0,14:18:41.017.208 ,00:00:00.005.975 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2922,接收,0,14:18:41.019.208 ,00:00:00.002.000 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
2923,接收,0,14:18:41.019.796 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2924,接收,0,14:18:41.027.196 ,00:00:00.007.400 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2925,接收,0,14:18:41.027.785 ,00:00:00.000.589 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2926,接收,0,14:18:41.029.208 ,00:00:00.001.423 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
2927,接收,0,14:18:41.029.788 ,00:00:00.000.580 ,0x18FEEE00,数据帧,扩展帧,08,14 14 ff ff ff ff 41 ff ,
2928,接收,0,14:18:41.035.304 ,00:00:00.005.516 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2929,接收,0,14:18:41.037.208 ,00:00:00.001.904 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2930,接收,0,14:18:41.039.216 ,00:00:00.002.008 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
2931,接收,0,14:18:41.043.316 ,00:00:00.004.100 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2932,接收,0,14:18:41.045.360 ,00:00:00.002.044 ,0x18FEF100,数据帧,扩展帧,08,ff 00 00 40 00 1e 1f ff ,
2933,接收,0,14:18:41.047.204 ,00:00:00.001.844 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2934,接收,0,14:18:41.047.783 ,00:00:00.000.579 ,0x18FF2100,数据帧,扩展帧,08,fa fc ff f5 ff ff ff ff ,
2935,接收,0,14:18:41.049.211 ,00:00:00.001.428 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
2936,接收,0,14:18:41.051.339 ,00:00:00.002.128 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2937,接收,0,14:18:41.057.211 ,00:00:00.005.872 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2938,接收,0,14:18:41.059.212 ,00:00:00.002.001 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
2939,接收,0,14:18:41.059.799 ,00:00:00.000.587 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2940,接收,0,14:18:41.061.367 ,00:00:00.001.568 ,0x18ECFF00,数据帧,扩展帧,08,20 22 00 05 ff e3 fe 00 ,
2941,接收,0,14:18:41.065.227 ,00:00:00.003.860 ,0x18FEDF00,数据帧,扩展帧,08,7d 20 1c ff 7d 00 00 ff ,
2942,接收,0,14:18:41.067.199 ,00:00:00.001.972 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2943,接收,0,14:18:41.067.787 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2944,接收,0,14:18:41.069.211 ,00:00:00.001.424 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
2945,接收,0,14:18:41.069.783 ,00:00:00.000.572 ,0x18F00029,数据帧,扩展帧,08,c0 7d ff ff ff ff ff 75 ,
2946,接收,0,14:18:41.075.222 ,00:00:00.005.439 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2947,接收,0,14:18:41.077.210 ,00:00:00.001.988 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2948,接收,0,14:18:41.079.218 ,00:00:00.002.008 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
2949,接收,0,14:18:41.083.398 ,00:00:00.004.180 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2950,接收,0,14:18:41.087.206 ,00:00:00.003.808 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2951,接收,0,14:18:41.089.210 ,00:00:00.002.004 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
2952,接收,0,14:18:41.091.238 ,00:00:00.002.028 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2953,接收,0,14:18:41.093.470 ,00:00:00.002.232 ,0x18FEF200,数据帧,扩展帧,08,00 00 00 00 00 00 00 ff ,
2954,接收,0,14:18:41.097.214 ,00:00:00.003.744 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2955,接收,0,14:18:41.097.793 ,00:00:00.000.579 ,0x18FF2100,数据帧,扩展帧,08,fa fc ff f5 ff ff ff ff ,
2956,接收,0,14:18:41.099.214 ,00:00:00.001.421 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
2957,接收,0,14:18:41.099.801 ,00:00:00.000.587 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2958,接收,0,14:18:41.105.366 ,00:00:00.005.565 ,0x18FEEF00,数据帧,扩展帧,08,ff ff ff 32 ff ff ff ff ,
2959,接收,0,14:18:41.107.201 ,00:00:00.001.835 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2960,接收,0,14:18:41.107.789 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2961,接收,0,14:18:41.109.213 ,00:00:00.001.424 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
2962,接收,0,14:18:41.109.793 ,00:00:00.000.580 ,0x18FFA200,数据帧,扩展帧,08,ff f1 05 ff ff 00 ff ff ,
2963,接收,0,14:18:41.113.465 ,00:00:00.003.672 ,0x18EBFF00,数据帧,扩展帧,08,01 00 00 7d 00 00 7d 00 ,
2964,接收,0,14:18:41.115.309 ,00:00:00.001.844 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2965,接收,0,14:18:41.117.213 ,00:00:00.001.904 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2966,接收,0,14:18:41.117.804 ,00:00:00.000.591 ,0x18FEE900,数据帧,扩展帧,08,00 00 00 00 00 00 00 00 ,
2967,接收,0,14:18:41.119.220 ,00:00:00.001.416 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
2968,接收,0,14:18:41.123.320 ,00:00:00.004.100 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2969,接收,0,14:18:41.127.208 ,00:00:00.003.888 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2970,接收,0,14:18:41.129.212 ,00:00:00.002.004 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
2971,接收,0,14:18:41.131.324 ,00:00:00.002.112 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2972,接收,0,14:18:41.137.216 ,00:00:00.005.892 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2973,接收,0,14:18:41.139.216 ,00:00:00.002.000 ,0x0CFF0500,数据帧,扩展帧,08,7d 7d 7d ff ff ff ff ff ,
2974,接收,0,14:18:41.139.804 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2975,接收,0,14:18:41.145.368 ,00:00:00.005.564 ,0x18FEF100,数据帧,扩展帧,08,ff 00 00 40 00 1e 1f ff ,
2976,接收,0,14:18:41.147.204 ,00:00:00.001.836 ,0x0CF00400,数据帧,扩展帧,08,f0 7d 7d 00 00 00 ff ff ,
2977,接收,0,14:18:41.147.784 ,00:00:00.000.580 ,0x18FF2100,数据帧,扩展帧,08,fa fc ff f5 ff ff ff ff ,
2978,接收,0,14:18:41.148.372 ,00:00:00.000.588 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
2979,接收,0,14:18:41.149.215 ,00:00:00.000.843 ,0x0CF00300,数据帧,扩展帧,08,d1 00 64 ff ff ff ff ff ,
2980,接收,0,14:18:41.155.228 ,00:00:00.006.013 ,0x18FFDC00,数据帧,扩展帧,08,10 ff ff ff ff c1 ff ff ,
